25,00000000
25,00000000
25,00000000
18,75000000
25,00000000
25,00000000
25,00000000
21,87500000
21,87500000
21,87500000
25,00000000
25,00000000
18,75000000
18,75000000
25,00000000
21,87500000
21,87500000
21,87500000
21,87500000
18,75000000
18,75000000
18,75000000
18,75000000
25,00000000
18,75000000
18,75000000
18,75000000
21,87500000
21,87500000
21,87500000
18,75000000
12,50000000
12,50000000
12,50000000
15,62500000
12,50000000
15,62500000
15,62500000
12,50000000
12,50000000
18,75000000
18,75000000
18,75000000
12,50000000
18,75000000
18,75000000
18,75000000
15,62500000
15,62500000
15,62500000
18,75000000
12,50000000
12,50000000
18,75000000
15,62500000
12,50000000
15,62500000
18,75000000
15,62500000
15,62500000
12,50000000
6,25000000
6,25000000
6,25000000
9,37500000
6,25000000
9,37500000
9,37500000
6,25000000
6,25000000
12,50000000
12,50000000
12,50000000
6,25000000
12,50000000
12,50000000
12,50000000
9,37500000
9,37500000
9,37500000
12,50000000
6,25000000
6,25000000
12,50000000
9,37500000
6,25000000
9,37500000
12,50000000
9,37500000
9,37500000
6,25000000
0,00000000
0,00000000
0,00000000
3,12500000
0,00000000
3,12500000
3,12500000
0,00000000
0,00000000
6,25000000
6,25000000
6,25000000
0,00000000
6,25000000
6,25000000
6,25000000
3,12500000
3,12500000
3,12500000
6,25000000
0,00000000
0,00000000
6,25000000
3,12500000
0,00000000
3,12500000
6,25000000
3,12500000
3,12500000
25,00000000
18,75000000
18,75000000
18,75000000
21,87500000
18,75000000
21,87500000
21,87500000
18,75000000
18,75000000
25,00000000
25,00000000
25,00000000
18,75000000
25,00000000
25,00000000
25,00000000
21,87500000
21,87500000
21,87500000
25,00000000
18,75000000
18,75000000
25,00000000
21,87500000
18,75000000
21,87500000
25,00000000
21,87500000
21,87500000
18,75000000
18,75000000
18,75000000
12,50000000
18,75000000
18,75000000
18,75000000
15,62500000
15,62500000
15,62500000
18,75000000
12,50000000
12,50000000
12,50000000
15,62500000
12,50000000
15,62500000
15,62500000
12,50000000
12,50000000
18,75000000
12,50000000
12,50000000
18,75000000
15,62500000
12,50000000
15,62500000
18,75000000
15,62500000
15,62500000
12,50000000
12,50000000
12,50000000
6,25000000
12,50000000
12,50000000
12,50000000
9,37500000
9,37500000
9,37500000
12,50000000
6,25000000
6,25000000
6,25000000
9,37500000
6,25000000
9,37500000
9,37500000
6,25000000
6,25000000
